time,seconds_elapsed,z,y,x
1782814914855626000,0.0506259765625,0.13877330720424652,-0.26181596517562866,-0.25362923741340637
1782814914875709200,0.070709228515625,0.09245260804891586,-0.3475063145160675,-0.30185675621032715
1782814914895792000,0.090792236328125,0.03185966610908508,-0.36393240094184875,-0.34620338678359985
1782814914915875000,0.110875,0.022365260869264603,-0.3062017261981964,-0.3054415285587311
1782814914935958000,0.1309580078125,0.04275751858949661,-0.2035287767648697,-0.144727423787117
1782814914956041200,0.151041259765625,0.05839580297470093,-0.15779052674770355,0.03126182779669762
1782814914976124400,0.17112451171875,0.06955397874116898,-0.15893855690956116,0.11641722172498703
1782814914996207400,0.191207275390625,0.06455003470182419,-0.15797153115272522,0.1124849021434784
1782814915016290300,0.211290283203125,0.047584496438503265,-0.1253901869058609,0.08484411239624023
1782814915036373500,0.23137353515625,0.02248813398182392,0.022854290902614594,0.043146248906850815
1782814915056456400,0.25145654296875,0.03930393233895302,0.22514300048351288,0.02813483029603958
1782814915076539400,0.271539306640625,0.07291585206985474,0.27986565232276917,0.03155233711004257
1782814915096622600,0.29162255859375,0.08939063549041748,0.17964060604572296,0.0739574283361435
1782814915116705500,0.31170556640625,0.08546840399503708,0.00540645606815815,0.09254851192235947
1782814915136788500,0.33178857421875,0.10150965303182602,-0.04335201159119606,0.10984037816524506
1782814915156871400,0.351871337890625,0.12821386754512787,-0.0012400802224874496,0.10016512125730515
1782814915176954600,0.37195458984375,0.13634362816810608,0.017170822247862816,0.07814235985279083
1782814915197037600,0.39203759765625,0.12269069999456406,0.0048967162147164345,0.12132170051336288
1782814915217120500,0.41212060546875,0.05085476487874985,-0.0025681136175990105,0.2829834520816803
1782814915237203500,0.432203369140625,-0.040057968348264694,-0.0300999004393816,0.5070787668228149
1782814915257286700,0.45228662109375,-0.10203677415847778,-0.11523095518350601,0.6106835007667542
1782814915277369600,0.47236962890625,-0.11800256371498108,-0.18824054300785065,0.5139015316963196
1782814915297452500,0.49245263671875,-0.10686349868774414,-0.1488173007965088,0.35785940289497375
1782814915317535500,0.512535400390625,-0.12949880957603455,-0.03171804919838905,0.2716764807701111
1782814915337618400,0.532618408203125,-0.18420253694057465,0.011399860493838787,0.17765064537525177
1782814915357701600,0.55270166015625,-0.18833903968334198,0.04523559659719467,0.04412868618965149
1782814915377784600,0.57278466796875,-0.1416940540075302,0.13952364027500153,-0.12751351296901703
1782814915397867500,0.592867431640625,-0.0881081223487854,0.2789888083934784,-0.30485770106315613
1782814915417950500,0.612950439453125,-0.02788166143000126,0.42197901010513306,-0.46024078130722046
1782814915438033400,0.633033447265625,0.07398249208927155,0.5307784080505371,-0.5602924227714539
1782814915458116600,0.65311669921875,0.20220676064491272,0.5879648327827454,-0.5996926426887512
1782814915478199600,0.673199462890625,0.25697359442710876,0.46390673518180847,-0.6027098894119263
1782814915498282500,0.693282470703125,0.2440524846315384,0.2008456587791443,-0.6101408004760742
1782814915518365400,0.713365478515625,0.26277607679367065,-0.04468480497598648,-0.6629461646080017
1782814915538448400,0.733448486328125,0.35220903158187866,-0.164143905043602,-0.7223582863807678
1782814915558531600,0.753531494140625,0.4726930260658264,-0.16732031106948853,-0.6802172660827637
1782814915578614500,0.773614501953125,0.58092200756073,-0.05719248577952385,-0.5086356401443481
1782814915598697500,0.793697509765625,0.6431376934051514,0.061452675610780716,-0.26914694905281067
1782814915618780400,0.813780517578125,0.7001818418502808,0.14321507513523102,-0.04498240351676941
1782814915638863400,0.83386328125,0.7649701237678528,0.2692432105541229,0.04288249835371971
1782814915658946600,0.853946533203125,0.82980877161026,0.5146472454071045,-0.04606417939066887
1782814915679029500,0.874029541015625,0.8335196375846863,0.6001573204994202,-0.23981714248657227
1782814915699112400,0.894112548828125,0.7926926016807556,0.42100071907043457,-0.33017274737358093
1782814915719195400,0.9141953125,0.7226446866989136,0.12240415066480637,-0.17888452112674713
1782814915739278600,0.934278564453125,0.6089052557945251,-0.12951450049877167,0.14913947880268097
1782814915759361500,0.954361572265625,0.47457507252693176,-0.3780934810638428,0.46602365374565125
1782814915779444500,0.974444580078125,0.3624541163444519,-0.5632336139678955,0.6485435366630554
1782814915799527400,0.99452734375,0.3134133517742157,-0.6106351017951965,0.6911009550094604
1782814915819610400,1.0146103515625,0.26118677854537964,-0.5753613114356995,0.6004517078399658
1782814915839693600,1.034693603515625,0.16795580089092255,-0.503959059715271,0.42467182874679565
1782814915859776500,1.054776611328125,0.03443069010972977,-0.3743525445461273,0.2501707077026367
1782814915879859500,1.074859375,-0.13441552221775055,-0.20666848123073578,0.11835070699453354
1782814915899942400,1.0949423828125,-0.31170737743377686,-0.05744418129324913,0.035828057676553726
1782814915920025300,1.115025390625,-0.473403662443161,0.052842315286397934,-0.00773594668135047
1782814915940108500,1.135108642578125,-0.5948715806007385,0.10560174286365509,-0.03516688197851181
1782814915960192300,1.155192138671875,-0.6865993142127991,0.10354845225811005,-0.01960807852447033
1782814915980275200,1.175275146484375,-0.7374587059020996,-0.0349121019244194,0.05097576230764389
1782814916000358100,1.195358154296875,-0.7230367064476013,-0.3294595181941986,0.10659032315015793
1782814916020441300,1.21544140625,-0.6377776265144348,-0.48527172207832336,0.15922729671001434
1782814916040524300,1.235524169921875,-0.5515098571777344,-0.5666308403015137,0.24622532725334167
1782814916060607200,1.255607177734375,-0.4823748469352722,-0.5557211637496948,0.33648446202278137
1782814916080690200,1.275690185546875,-0.40220963954925537,-0.4679398536682129,0.3592342734336853
1782814916100773000,1.295773193359375,-0.31889456510543823,-0.3182376027107239,0.29427748918533325
1782814916120856300,1.315856201171875,-0.29666346311569214,-0.20345406234264374,0.17226678133010864
1782814916140939300,1.335939208984375,-0.345249742269516,-0.21899038553237915,0.04261835664510727
1782814916161022200,1.356022216796875,-0.4046774208545685,-0.3325381278991699,-0.0642177164554596
1782814916181105200,1.376105224609375,-0.44946780800819397,-0.4663420021533966,-0.14684627950191498
1782814916201188000,1.39618798828125,-0.4780675768852234,-0.5489211082458496,-0.20466411113739014
1782814916221271300,1.416271240234375,-0.440006285905838,-0.5204121470451355,-0.24879783391952515
1782814916241354200,1.436354248046875,-0.33485516905784607,-0.42104414105415344,-0.2863565981388092
1782814916261437200,1.456437255859375,-0.22099944949150085,-0.27071303129196167,-0.3218250572681427
1782814916281520000,1.47652001953125,-0.1379675269126892,-0.04550740495324135,-0.3573559820652008
1782814916301603000,1.49660302734375,-0.08085611462593079,0.18419374525547028,-0.38102009892463684
1782814916321686300,1.516686279296875,-0.013062280602753162,0.31964850425720215,-0.38652825355529785
1782814916341769200,1.536769287109375,0.09635980427265167,0.38442716002464294,-0.355551540851593
1782814916361852200,1.55685205078125,0.2125549614429474,0.30761829018592834,-0.2276005744934082
1782814916381935000,1.57693505859375,0.29012182354927063,0.13076308369636536,0.014387167058885098
1782814916402019300,1.597019287109375,0.3261410593986511,-0.17303064465522766,0.26471179723739624
1782814916422102300,1.617102294921875,0.35160332918167114,-0.356706440448761,0.5161352753639221
1782814916442185200,1.637185302734375,0.3733816146850586,-0.32995352149009705,0.7582929730415344
1782814916462268200,1.65726806640625,0.3835987150669098,-0.13989414274692535,0.9204719066619873
1782814916482351400,1.677351318359375,0.40279263257980347,0.09206432104110718,0.928520143032074
1782814916502434300,1.697434326171875,0.345657080411911,0.25916317105293274,0.8389441967010498
1782814916522517200,1.717517333984375,0.24859686195850372,0.28225916624069214,0.7537137269973755
1782814916542600200,1.73760009765625,0.14529253542423248,0.19169968366622925,0.717354953289032
1782814916562683100,1.75768310546875,0.021738816052675247,-0.003511825343593955,0.6852860450744629
1782814916582766300,1.777766357421875,-0.10395548492670059,-0.20137257874011993,0.6440010666847229
1782814916602849300,1.797849365234375,-0.20955847203731537,-0.2765287756919861,0.6168182492256165
1782814916622932200,1.81793212890625,-0.2568674385547638,-0.2063445746898651,0.6600580811500549
1782814916643015200,1.83801513671875,-0.23485499620437622,-0.057906512171030045,0.7630866765975952
1782814916663098000,1.85809814453125,-0.15867508947849274,0.09192720055580139,0.8488408923149109
1782814916683181300,1.878181396484375,-0.062245287001132965,0.23338916897773743,0.8690553903579712
1782814916703264300,1.89826416015625,0.013811009004712105,0.2998470962047577,0.7898858189582825
1782814916723348200,1.91834814453125,0.07034768164157867,0.2534131109714508,0.6214550137519836
1782814916743431200,1.93843115234375,0.103953056037426,0.0884527862071991,0.38955774903297424
1782814916763514400,1.958514404296875,0.11285152286291122,-0.16461005806922913,0.13060739636421204
1782814916783597300,1.978597412109375,0.09943677484989166,-0.34365788102149963,-0.11281653493642807
1782814916803680300,1.99868017578125,0.061619460582733154,-0.4434640109539032,-0.3537793457508087
1782814916823763200,2.01876318359375,0.015005865134298801,-0.419535368680954,-0.5622524619102478
1782814916843846100,2.03884619140625,-0.06247616931796074,-0.3507609963417053,-0.6470732688903809
1782814916863929300,2.058929443359375,-0.16777512431144714,-0.31176891922950745,-0.5987125635147095
1782814916884012300,2.07901220703125,-0.21784363687038422,-0.28406333923339844,-0.5064483880996704
1782814916904095200,2.09909521484375,-0.19234271347522736,-0.15665853023529053,-0.4495365023612976
1782814916924178200,2.11917822265625,-0.10099899768829346,0.12396863102912903,-0.44415482878685
1782814916944261000,2.13926123046875,-0.011212357319891453,0.35970833897590637,-0.47670459747314453
1782814916964345000,2.159344970703125,0.032577406615018845,0.40622010827064514,-0.5481029152870178
1782814916984428300,2.17942822265625,0.07436326146125793,0.33641916513442993,-0.627236008644104
1782814917004511200,2.19951123046875,0.10398006439208984,0.21634060144424438,-0.6741786599159241
1782814917024595000,2.219594970703125,0.12137322872877121,0.09466935694217682,-0.6549715995788574
1782814917044678000,2.239677978515625,0.15234212577342987,0.03130701556801796,-0.5761154294013977
1782814917064761000,2.259760986328125,0.19725783169269562,0.003240178804844618,-0.4878634214401245
1782814917084844000,2.279843994140625,0.21994328498840332,-0.023143602535128593,-0.4497328996658325
1782814917104927000,2.299927001953125,0.20736487209796906,-0.0656023621559143,-0.4460180997848511
1782814917125010000,2.320010009765625,0.16350813210010529,-0.1018870398402214,-0.4364713430404663
1782814917145092900,2.3400927734375,0.10501866042613983,-0.14005446434020996,-0.42474547028541565
1782814917165176000,2.360176025390625,0.044653017073869705,-0.19189074635505676,-0.4220261573791504
1782814917185259000,2.380259033203125,-0.020836396142840385,-0.18982024490833282,-0.3918408751487732
1782814917205342000,2.400342041015625,-0.07525684684515,-0.07780344784259796,-0.30738088488578796
1782814917225425000,2.4204248046875,-0.11790244281291962,0.12477125227451324,-0.19753551483154297
1782814917245507800,2.4405078125,-0.14530807733535767,0.28162169456481934,-0.13489922881126404
1782814917265591000,2.460591064453125,-0.15226656198501587,0.3504500687122345,-0.11811809241771698
1782814917285675000,2.480675048828125,-0.1506618857383728,0.3854055106639862,-0.07702255994081497
1782814917305758000,2.500758056640625,-0.14079880714416504,0.38814473152160645,-0.02874169498682022
1782814917325841000,2.5208408203125,-0.12642891705036163,0.374580442905426,0.009383318945765495
1782814917345924000,2.540924072265625,-0.10987773537635803,0.3537180721759796,0.036153290420770645
1782814917366007000,2.561007080078125,-0.07916996628046036,0.35833555459976196,0.0669533982872963
1782814917386090000,2.581090087890625,-0.03439422696828842,0.2171531617641449,0.03529340773820877
1782814917406173000,2.6011728515625,-0.010494519025087357,-0.03981223329901695,-0.03816733509302139
1782814917426256100,2.621256103515625,0.05399575084447861,-0.13446494936943054,-0.038705870509147644
1782814917446339000,2.641339111328125,0.1717842072248459,-0.1276555359363556,0.03706084191799164
1782814917466422000,2.661422119140625,0.3482622504234314,-0.012042691931128502,0.17014700174331665
1782814917486505000,2.6815048828125,0.5364664793014526,0.15002942085266113,0.32963868975639343
1782814917506588000,2.701587890625,0.6448876857757568,0.2076069861650467,0.5012351274490356
1782814917526671000,2.721671142578125,0.7081534266471863,0.17288470268249512,0.6527566909790039
1782814917546755000,2.741755126953125,0.7750781178474426,0.15118446946144104,0.7489356994628906
1782814917566838000,2.761838134765625,0.8461217284202576,0.11998753994703293,0.7545765042304993
1782814917586921000,2.7819208984375,0.8576923608779907,-0.009550744667649269,0.7123968005180359
1782814917607004200,2.802004150390625,0.7977192997932434,-0.20002736151218414,0.7042255401611328
1782814917627087000,2.822087158203125,0.6701233983039856,-0.31530192494392395,0.7535014748573303
1782814917647170000,2.842170166015625,0.5380150079727173,-0.287466824054718,0.8147839307785034
1782814917667253000,2.8622529296875,0.4328019320964813,-0.14064615964889526,0.8547775149345398
1782814917687336000,2.8823359375,0.33896806836128235,0.04065806791186333,0.8375000357627869
1782814917707419100,2.902419189453125,0.25085753202438354,0.27459394931793213,0.755966067314148
1782814917727502000,2.922502197265625,0.18034464120864868,0.5076759457588196,0.6012149453163147
1782814917747585000,2.9425849609375,0.13315840065479279,0.6522305011749268,0.4137655794620514
1782814917767668000,2.96266796875,0.08575458079576492,0.6920232176780701,0.20336908102035522
1782814917787752200,2.982752197265625,0.035109322518110275,0.5747356414794922,-0.03343240171670914
1782814917807835100,3.002835205078125,-0.024330751970410347,0.3220103979110718,-0.2778478264808655
1782814917827918000,3.02291796875,-0.10620248317718506,0.04852085933089256,-0.5431972742080688
1782814917848001000,3.0430009765625,-0.19423580169677734,-0.15242362022399902,-0.8651186227798462
1782814917868084000,3.063083984375,-0.2572692632675171,-0.2486359030008316,-1.1320486068725586
1782814917888167200,3.083167236328125,-0.2647130787372589,-0.2386416345834732,-1.1843303442001343
1782814917908250000,3.10325,-0.2163202464580536,-0.00451658945530653,-0.9479789137840271
1782814917928333000,3.1233330078125,-0.10692831873893738,0.24712933599948883,-0.5811061859130859
1782814917948416000,3.143416015625,0.0382598340511322,0.36122703552246094,-0.3114551603794098
1782814917968499200,3.163499267578125,0.1872333437204361,0.3296070694923401,-0.20320698618888855
1782814917988582100,3.18358203125,0.2601252794265747,0.2093377560377121,-0.16534927487373352
1782814918008665000,3.2036650390625,0.2757449150085449,0.0674523189663887,-0.14444366097450256
1782814918028749000,3.2237490234375,0.2515723705291748,-0.01974441669881344,-0.13253246247768402
1782814918048832300,3.243832275390625,0.21643200516700745,-0.06244733929634094,-0.17566554248332977
1782814918068915200,3.263915283203125,0.19016437232494354,-0.08591718971729279,-0.2745603322982788
1782814918088998100,3.283998046875,0.18326710164546967,-0.10502844303846359,-0.38548344373703003
1782814918109081000,3.3040810546875,0.17602311074733734,-0.1310499906539917,-0.46018412709236145
1782814918129164300,3.324164306640625,0.1632816642522812,-0.12371030449867249,-0.4315558075904846
1782814918149247200,3.344247314453125,0.12551605701446533,-0.12885311245918274,-0.34623655676841736
1782814918169330200,3.364330078125,0.11251495033502579,-0.1500532180070877,-0.2578907012939453
1782814918189413000,3.3844130859375,0.10000571608543396,-0.1974138468503952,-0.15405279397964478
1782814918209496000,3.40449609375,0.047078296542167664,-0.2201017290353775,0.008800388313829899
1782814918229580300,3.424580322265625,-0.03432692587375641,-0.17053139209747314,0.17730344831943512
1782814918249663200,3.444663330078125,-0.15880434215068817,-0.11347204446792603,0.2722712755203247
1782814918269746200,3.46474609375,-0.2919546365737915,-0.020039742812514305,0.2718839645385742
1782814918289829000,3.4848291015625,-0.3669770658016205,0.018654949963092804,0.20527200400829315
1782814918309912300,3.504912353515625,-0.3824421167373657,-0.007873376831412315,0.12595555186271667
1782814918329995300,3.524995361328125,-0.4269717037677765,0.08371219038963318,0.1188490241765976
1782814918350078200,3.545078125,-0.5369750261306763,0.12189614772796631,0.19775506854057312
1782814918370161200,3.5651611328125,-0.3764702379703522,-0.06993566453456879,0.26126816868782043
1782814918390244000,3.585244140625,-0.1509951800107956,-0.09706593304872513,0.35309845209121704
1782814918410327300,3.605327392578125,0.07405585050582886,-0.001703346148133278,0.4128011167049408
1782814918430410200,3.62541015625,0.2212006151676178,-0.1347484439611435,0.28842294216156006
1782814918450494000,3.645493896484375,0.11801863461732864,-0.659963071346283,-0.04993513226509094
1782814918470577000,3.665576904296875,-0.07527025043964386,-0.8466638922691345,-0.203767791390419
1782814918490660000,3.68566015625,-0.1287304162979126,-0.6813471913337708,-0.03693890571594238
1782814918510743000,3.705742919921875,0.010319207794964314,-0.10840108245611191,0.42030009627342224
1782814918530826000,3.725825927734375,0.12736037373542786,0.2975998818874359,0.7975082397460938
1782814918550909000,3.745908935546875,0.14619819819927216,0.024492699652910233,0.7675132155418396
1782814918570991900,3.765991943359375,0.13567866384983063,-0.39130207896232605,0.5164751410484314
1782814918591075000,3.786074951171875,0.04201758652925491,-0.7447174787521362,0.25113531947135925
1782814918611158000,3.806157958984375,-0.039124637842178345,-0.774517834186554,0.18261921405792236
1782814918631241000,3.826240966796875,-0.06858162581920624,-0.5227131247520447,0.3213748037815094
1782814918651325000,3.846324951171875,-0.020754581317305565,-0.08002444356679916,0.5592937469482422
1782814918671408000,3.866408203125,0.07068222761154175,0.3358319401741028,0.694674551486969
1782814918691491000,3.886490966796875,0.19114263355731964,0.6746006608009338,0.6580755710601807
1782814918711574000,3.906573974609375,0.3130548894405365,0.9236049056053162,0.4637678563594818
1782814918731657000,3.926656982421875,0.4308410584926605,1.1578363180160522,0.1954965442419052
1782814918751740200,3.946740234375,0.5478135347366333,1.2883727550506592,-0.11058423668146133
