time,seconds_elapsed,z,y,x
1782814225994310100,0.05631005859375,-0.017163604497909546,0.009783422574400902,0.08463940024375916
1782814226014392000,0.07639208984375,-0.01301666721701622,-0.026094062253832817,0.06823737174272537
1782814226034473200,0.09647314453125,-0.021804071962833405,-0.02304232120513916,0.022285237908363342
1782814226054555100,0.11655517578125,-0.032775040715932846,-0.014044511131942272,-0.024885645136237144
1782814226074637000,0.136636962890625,-0.046053409576416016,-0.015009826980531216,-0.028532039374113083
1782814226094718200,0.15671826171875,-0.05339349806308746,-0.01331001054495573,0.008495482616126537
1782814226114800000,0.176800048828125,-0.053802620619535446,-0.014869787730276585,0.038768455386161804
1782814226134881300,0.19688134765625,-0.05085236206650734,0.002983332611620426,0.035925570875406265
1782814226154963200,0.216963134765625,-0.039173323661088943,0.024380750954151154,0.02380119077861309
1782814226175044400,0.23704443359375,-0.040102601051330566,0.03211774677038193,0.027434665709733963
1782814226195126300,0.257126220703125,-0.04589316248893738,0.013236592523753643,0.028097055852413177
1782814226215207200,0.277207275390625,-0.031163524836301804,-0.000968230189755559,0.02228587493300438
1782814226235289000,0.2972890625,-0.019817354157567024,0.007326505146920681,0.028038466349244118
1782814226255371000,0.31737109375,-0.024534447118639946,-0.015057913959026337,0.026387961581349373
1782814226275452200,0.3374521484375,-0.03012208826839924,-0.035599905997514725,0.0035423210356384516
1782814226295534600,0.35753466796875,-0.01577288843691349,-0.0036046530585736036,-0.0004809682723134756
1782814226315615700,0.37761572265625,-0.0017745653167366982,0.003970566671341658,0.02385212853550911
1782814226335697700,0.39769775390625,0.003319669747725129,-0.012034241110086441,0.05559484660625458
1782814226355778800,0.41777880859375,0.0021789614111185074,-0.018475044518709183,0.06370852142572403
1782814226375860700,0.43786083984375,-0.0033453593496233225,0.001003575511276722,0.046274103224277496
1782814226395942700,0.457942626953125,-0.0057043894194066525,0.02584892325103283,0.03988749906420708
1782814226416023600,0.4780234375,-0.005203802604228258,0.004772631451487541,0.03564060479402542
1782814226436105500,0.49810546875,-0.004226217977702618,-0.006369465030729771,0.02930283732712269
1782814226456186600,0.5181865234375,-0.008067524991929531,-0.006569842807948589,0.023876389488577843
1782814226476268500,0.5382685546875,-0.014491386711597443,-0.001689475728198886,0.023981645703315735
1782814226496349700,0.558349609375,-0.012972715310752392,-0.012330757454037666,0.016176074743270874
1782814226516431600,0.578431640625,-0.010075612924993038,-0.03728039562702179,0.003610210493206978
1782814226536512500,0.598512451171875,-0.01158960722386837,-0.025634754449129105,0.0028619798831641674
1782814226556594700,0.6185947265625,-0.01277081947773695,-0.01197134517133236,0.00570616964250803
1782814226576676600,0.638676513671875,-0.013331834226846695,-0.002337254583835602,0.0035140395630151033
1782814226596757800,0.6587578125,-0.01081737782806158,0.0016985628753900528,0.001929392572492361
1782814226616839700,0.678839599609375,-0.015291375108063221,-0.002127761719748378,-0.0020321416668593884
1782814226636920600,0.698920654296875,-0.009974474087357521,-0.0016483294311910868,-0.003921454306691885
1782814226657002800,0.719002685546875,-0.0003537433221936226,0.019240669906139374,0.004059219267219305
1782814226677083400,0.73908349609375,0.002635654993355274,0.02252674475312233,0.021988417953252792
1782814226697165600,0.75916552734375,0.0046897768042981625,0.0050961608067154884,0.02905295416712761
1782814226717247500,0.77924755859375,0.007165033835917711,0.006440444849431515,0.026903778314590454
1782814226737328600,0.79932861328125,-0.003527721855789423,0.013964425772428513,0.0110202981159091
1782814226757410600,0.81941064453125,-0.012869599275290966,0.009064953774213791,-0.011773062869906425
1782814226777491500,0.839491455078125,-0.005944353528320789,-0.002189537975937128,-0.02195707894861698
1782814226797573600,0.85957373046875,-0.0021643242798745632,0.003009787295013666,-0.0029897582717239857
1782814226817654500,0.879654541015625,-0.025244545191526413,-0.0346459336578846,-0.006558337714523077
1782814226837736700,0.89973681640625,-0.03576044365763664,-0.03697193041443825,-0.030650055035948753
1782814226857818600,0.919818603515625,-0.025647317990660667,0.02299923449754715,-0.04095187410712242
1782814226877899500,0.9398994140625,-0.015881404280662537,0.030643854290246964,-0.016529211774468422
1782814226897981700,0.959981689453125,-0.010677105747163296,0.018921278417110443,0.03038269653916359
1782814226918062600,0.9800625,-0.010790581814944744,-0.0005539571866393089,0.04069928079843521
1782814226938144800,1.000144775390625,-0.014081109315156937,0.012416568584740162,0.014731427654623985
1782814226958225400,1.020225341796875,-0.02201073430478573,0.022106781601905823,-0.02526417002081871
1782814226978307600,1.0403076171875,-0.013876640237867832,0.04771574214100838,-0.01774313673377037
1782814226998388500,1.060388427734375,0.0011915506329387426,0.05219311639666557,0.023143012076616287
1782814227018470400,1.080470458984375,0.0012029510689899325,0.009164281189441681,0.03768046945333481
1782814227038552600,1.100552490234375,-0.002033971482887864,-0.01864631101489067,0.01652691140770912
1782814227058633500,1.120633544921875,0.0015400971751660109,-0.0049233948811888695,-0.01415720023214817
1782814227078715600,1.140715576171875,0.010004990734159946,0.0005490262992680073,-0.021791141480207443
1782814227098796500,1.160796630859375,0.002117086434736848,-0.012498226016759872,-0.0013440067414194345
1782814227118878700,1.180878662109375,-0.010789110325276852,-0.013405848294496536,0.0015883288579061627
1782814227138959600,1.200959716796875,-0.01008843444287777,0.00233175465837121,-0.017370525747537613
1782814227159041500,1.22104150390625,-0.007420466747134924,0.012170972302556038,-0.02375214174389839
1782814227179123700,1.241123779296875,-0.013194591738283634,0.01053897850215435,-0.008551119826734066
1782814227199204600,1.26120458984375,-0.01907195895910263,0.013476204127073288,0.02024049311876297
1782814227219286800,1.281286865234375,-0.01986408606171608,0.0042581879533827305,0.02691902592778206
1782814227239367400,1.301367431640625,-0.016640150919556618,0.009124813601374626,0.025292951613664627
1782814227259449600,1.32144970703125,-0.0177089162170887,0.010519803501665592,0.010498205199837685
1782814227279530500,1.341530517578125,-0.019662803038954735,0.01610804721713066,-0.008136901073157787
1782814227299612200,1.361612060546875,-0.02373117208480835,0.007402513176202774,-0.019842250272631645
1782814227319693300,1.381693359375,-0.013714998960494995,0.0011435416527092457,-0.01821836456656456
1782814227339775200,1.401775146484375,0.007036011666059494,-0.006154450587928295,0.007181438617408276
1782814227359857400,1.421857421875,0.007721762638539076,-0.025474788621068,0.029652807861566544
1782814227379938300,1.441938232421875,-0.007567585911601782,-0.05825536325573921,0.011200065724551678
1782814227400020500,1.4620205078125,-0.001398424617946148,-0.034865494817495346,-0.021722666919231415
1782814227420101400,1.482101318359375,0.004617771133780479,0.012482235208153725,-0.03241793066263199
